"Shape" "TSR_Breadth" "Peak_Count" "Total_Count" "Tag_Ratio" "Midpoint" "Start" "End"
"AT4G01210" "1.48179320285914" "35" "80" "435" "0.183908045977011" "512735" "512714" "512748"
"AT4G01220" "1.67532335919001" "43" "95" "219" "0.4337899543379" "515811" "515786" "515828"
"AT4G01240" "2.34935640658375" "7" "14" "108" "0.12962962962963" "519314" "519312" "519318"
"AT4G01250" "1.31710589767268" "54" "45" "570" "0.0789473684210526" "524108" "524077" "524130"
"AT4G01280" "2.02870823876723" "19" "15" "186" "0.0806451612903226" "536934" "536923" "536941"
"AT4G01290" "28.1544292505521" "179" "167" "1293" "0.129156999226605" "538057" "538040" "538218"
"AT4G01310" "1.94243496893505" "22" "137" "358" "0.38268156424581" "545506" "545493" "545514"
"AT4G01320" "1.58866767346641" "34" "26" "966" "0.0269151138716356" "547110" "547092" "547125"
"AT4G01330" "1.87264504187956" "119" "259" "942" "0.274946921443737" "550585" "550520" "550638"
"AT4G01350" "1.24894339227204" "39" "19" "446" "0.0426008968609865" "561693" "561670" "561708"
"AT4G01360" "2.87297176597528" "5" "36" "150" "0.24" "564866" "564863" "564867"
"AT4G01370" "3.62437955831051" "104" "532" "1583" "0.336070751737208" "567159" "567095" "567198"
"AT4G01400" "4.00833333321747" "8" "29" "716" "0.0405027932960894" "574138" "574132" "574139"
"AT4G01410" "17.0007144954755" "47" "91" "380" "0.239473684210526" "578513" "578502" "578548"
"AT4G01430" "7.70100648025043" "35" "62" "186" "0.333333333333333" "587501" "587482" "587516"
"AT4G01440" "2.66065920744536" "22" "21" "426" "0.0492957746478873" "597973" "597960" "597981"
"AT4G01450" "3.20129226957181" "10" "453" "1661" "0.272727272727273" "608457" "608451" "608460"
"AT4G01480" "7.25025300636719" "16" "971" "3067" "0.316596022171503" "626119" "626113" "626128"
"AT4G01533" "1.67280801207472" "4" "19" "60" "0.316666666666667" "669656" "669654" "669657"
"AT4G01540" "1.29629361584282" "207" "33" "130" "0.253846153846154" "670739" "670612" "670818"
"AT4G01550" "Completely_Peaked" "1" "9" "126" "0.0714285714285714" "674850" "674850" "674850"
"AT4G01560" "9.25883990756542" "37" "568" "1326" "0.428355957767722" "679228" "679210" "679246"
"AT4G01570" "2.8094058302613" "25" "17" "83" "0.204819277108434" "679470" "679465" "679489"
"AT4G01590" "3.81920287523734" "21" "71" "270" "0.262962962962963" "690387" "690373" "690393"
"AT4G01593" "10.4215686275768" "10" "37" "214" "0.172897196261682" "690709" "690701" "690710"
"AT4G01600" "3.02767312326778" "6" "25" "142" "0.176056338028169" "693183" "693182" "693187"
"AT4G01610" "2.20438750222977" "199" "973" "4697" "0.207153502235469" "696269" "696172" "696370"
"AT4G01630" "1.8810798864908" "45" "35" "501" "0.0698602794411178" "701070" "701042" "701086"
"AT4G01650" "2.63347448488447" "99" "130" "481" "0.27027027027027" "704960" "704901" "704999"
"AT4G01660" "1.42386089891388" "5" "21" "410" "0.0512195121951219" "710908" "710906" "710910"
"AT4G01670" "2.46384436979478" "34" "64" "374" "0.171122994652406" "711987" "711973" "712006"
"AT4G01690" "10.0505881946147" "65" "197" "543" "0.36279926335175" "729894" "729882" "729946"
"AT4G01700" "2.27320280657133" "46" "72" "512" "0.140625" "732534" "732520" "732565"
"AT4G01710" "1.48253368588128" "24" "24" "329" "0.0729483282674772" "736334" "736325" "736348"
"AT4G01720" "1.16866442947362" "38" "224" "552" "0.405797101449275" "747617" "747595" "747632"
"AT4G01730" "2.55769230833707" "2" "17" "98" "0.173469387755102" "749461" "749461" "749462"
"AT4G01740" "1.5" "4" "21" "122" "0.172131147540984" "753667" "753665" "753668"
"AT4G01750" "1.50405430311484" "38" "80" "1210" "0.0661157024793388" "756557" "756533" "756570"
"AT4G01770" "2.86648698387205" "5" "26" "126" "0.206349206349206" "764521" "764519" "764523"
"AT4G01790" "Completely_Peaked" "1" "10" "88" "0.113636363636364" "769822" "769822" "769822"
"AT4G01800" "2.64063655597536" "106" "236" "536" "0.440298507462687" "776219" "776161" "776266"
"AT4G01810" "10.8049388711344" "45" "486" "1380" "0.352173913043478" "780332" "780313" "780357"
"AT4G01840" "4.00385695461952" "85" "121" "286" "0.423076923076923" "793396" "793345" "793429"
"AT4G01850" "2.31795794129112" "166" "1239" "5229" "0.236947791164659" "797228" "797167" "797332"
"AT4G01860" "9.45370548984157" "7" "50" "296" "0.168918918918919" "807996" "807995" "808001"
"AT4G01870" "9.8870640491745" "12" "3909" "9309" "0.419916210119239" "810447" "810442" "810453"
"AT4G01880" "1.11157962060642" "672" "34" "188" "0.180851063829787" "811376" "811055" "811726"
"AT4G01890" "5.51479961828697" "4" "34" "145" "0.23448275862069" "816336" "816336" "816339"
"AT4G01897" "1.96031746007354" "2" "25" "104" "0.240384615384615" "821481" "821481" "821482"
"AT4G01900" "2.42472324150179" "31" "33" "841" "0.0392390011890606" "822052" "822040" "822070"
"AT4G01910" "2.30932599486432" "10" "48" "361" "0.132963988919668" "826795" "826791" "826800"
"AT4G01920" "Completely_Peaked" "1" "10" "117" "0.0854700854700855" "830040" "830040" "830040"
"AT4G01925" "Completely_Peaked" "1" "18" "158" "0.113924050632911" "834758" "834758" "834758"
"AT4G01940" "4.76260596742667" "65" "199" "622" "0.319935691318328" "842361" "842333" "842397"
"AT4G01950" "2.19071230769915" "6" "113" "408" "0.276960784313726" "846792" "846790" "846795"
"AT4G01960" "2.84141979435973" "96" "151" "556" "0.27158273381295" "853064" "852994" "853089"
"AT4G01990" "1" "225" "14" "57" "0.245614035087719" "871448" "871336" "871560"
"AT4G01995" "3.14071510957706" "3" "22" "202" "0.108910891089109" "873365" "873364" "873366"
"AT4G02005" "Completely_Peaked" "1" "27" "88" "0.306818181818182" "879715" "879715" "879715"
"AT4G02010" "3.78610643628738" "55" "49" "470" "0.104255319148936" "882185" "882172" "882226"
"AT4G02020" "1.43131564034555" "9" "64" "620" "0.103225806451613" "886604" "886601" "886609"
"AT4G02030" "4.22736625488916" "4" "35" "552" "0.0634057971014493" "896537" "896536" "896539"
"AT4G02040" "4.087997867746" "9" "77" "208" "0.370192307692308" "897528" "897524" "897532"
"AT4G02050" "2.15597408813966" "184" "220" "1390" "0.158273381294964" "900247" "900145" "900328"
"AT4G02060" "1.69178604586927" "33" "29" "80" "0.3625" "901435" "901422" "901454"
"AT4G02070" "1.90195424799283" "4" "25" "252" "0.0992063492063492" "906207" "906205" "906208"
"AT4G02075" "5.38566532819529" "7" "65" "383" "0.169712793733681" "916508" "916506" "916512"
"AT4G02080" "7.93024730910151" "115" "620" "2197" "0.282203004096495" "921968" "921903" "922017"
"AT4G02090" "20.4202673115036" "66" "663" "1469" "0.451327433628319" "923103" "923100" "923165"
"AT4G02100" "2.49108026965752" "22" "16" "470" "0.0340425531914894" "931313" "931302" "931323"
"AT4G02110" "2.80616574818334" "34" "19" "66" "0.287878787878788" "935149" "935130" "935163"
"AT4G02120" "2.34362119685794" "134" "316" "696" "0.454022988505747" "940826" "940780" "940913"
"AT4G02130" "1.70145891041692" "3" "22" "132" "0.166666666666667" "944689" "944688" "944690"
"AT4G02150" "3.83259974847926" "151" "270" "1002" "0.269461077844311" "953571" "953530" "953680"
"AT4G02195" "2.24467902455406" "28" "19" "200" "0.095" "972200" "972192" "972219"
"AT4G02200" "2.14404799722119" "40" "77" "658" "0.117021276595745" "973810" "973790" "973829"
"AT4G02210" "1.91245453533529" "4" "30" "118" "0.254237288135593" "976089" "976087" "976090"
"AT4G02220" "1.52485917774679" "382" "25" "99" "0.252525252525253" "978246" "978060" "978441"
"AT4G02230" "11.9797486626203" "60" "1537" "3630" "0.423415977961432" "980666" "980621" "980680"
"AT4G02260" "4.86675229820656" "3" "37" "268" "0.138059701492537" "986756" "986756" "986758"
"AT4G02270" "11.4386180830671" "17" "661" "1644" "0.402068126520681" "993039" "993026" "993042"
"AT4G02280" "6.99903848374776" "57" "109" "694" "0.157060518731988" "997127" "997081" "997137"
"AT4G02290" "9.98441609010992" "5" "563" "2661" "0.211574596016535" "1005205" "1005204" "1005208"
"AT4G02340" "2.77092855427992" "106" "686" "2098" "0.32697807435653" "1035706" "1035665" "1035770"
"AT4G02350" "1.70760238760534" "47" "32" "1118" "0.0286225402504472" "1040270" "1040243" "1040289"
"AT4G02360" "2.88936587358256" "3" "27" "93" "0.290322580645161" "1041255" "1041255" "1041257"
"AT4G02370" "3.10277458994389" "140" "2405" "3874" "0.620805369127517" "1042378" "1042323" "1042462"
"AT4G02380" "19.1764380555171" "54" "1211" "3117" "0.388514597369265" "1046995" "1046973" "1047026"
"AT4G02390" "2.60666666667311" "3" "29" "219" "0.132420091324201" "1053534" "1053533" "1053535"
"AT4G02400" "9.2343050694088" "35" "177" "496" "0.356854838709677" "1054198" "1054190" "1054224"
"AT4G02405" "7.73064813373555" "81" "207" "626" "0.330670926517572" "1059637" "1059610" "1059690"
"AT4G02410" "2.6265404321052" "7" "126" "816" "0.154411764705882" "1061786" "1061783" "1061789"
"AT4G02425" "5.08878090686998" "32" "24" "106" "0.226415094339623" "1068792" "1068786" "1068817"
"AT4G02430" "1.11823619591474" "48" "29" "268" "0.108208955223881" "1070844" "1070821" "1070868"
"AT4G02440" "8.25415891753033" "84" "1688" "3590" "0.470194986072423" "1072707" "1072670" "1072753"
"AT4G02450" "12.1554973895861" "234" "420" "1388" "0.302593659942363" "1074878" "1074811" "1075044"
"AT4G02460" "2.17630430460044" "3" "25" "192" "0.130208333333333" "1080371" "1080370" "1080372"
"AT4G02480" "2.09401794574719" "143" "207" "3258" "0.0635359116022099" "1082692" "1082630" "1082772"
"AT4G02482" "1.0907452459958" "81" "35" "126" "0.277777777777778" "1092234" "1092192" "1092272"
"AT4G02485" "6.30369858686485" "4" "21" "78" "0.269230769230769" "1092750" "1092748" "1092751"
"AT4G02500" "8.86899424082425" "87" "270" "1824" "0.148026315789474" "1101960" "1101940" "1102026"
"AT4G02510" "2.73530729795793" "50" "69" "742" "0.0929919137466307" "1107640" "1107615" "1107664"
"AT4G02520" "1.61205710724155" "149" "4270" "5630" "0.758436944937833" "1111581" "1111480" "1111628"
"AT4G02530" "1.89957625439663" "68" "65" "136" "0.477941176470588" "1114058" "1114020" "1114087"
"AT4G02540" "1.3351190205832" "91" "497" "1215" "0.409053497942387" "1117184" "1117153" "1117243"
"AT4G02550" "Completely_Peaked" "1" "10" "66" "0.151515151515152" "1120723" "1120723" "1120723"
"AT4G02560" "5.62919372099912" "35" "23" "490" "0.0469387755102041" "1125432" "1125413" "1125447"
"AT4G02570" "3.87012115838124" "93" "612" "3274" "0.186927306047648" "1129326" "1129300" "1129392"
"AT4G02580" "3.15188004283667" "179" "784" "1538" "0.509752925877763" "1134540" "1134471" "1134649"
"AT4G02590" "1.72550848311882" "82" "141" "600" "0.235" "1140446" "1140411" "1140492"
"AT4G02600" "1.76636801847474" "80" "154" "824" "0.186893203883495" "1144019" "1143970" "1144049"
"AT4G02610" "2.64208440466145" "61" "98" "222" "0.441441441441441" "1147653" "1147614" "1147674"
"AT4G02620" "2.38859890351389" "9" "159" "1054" "0.150853889943074" "1151339" "1151337" "1151345"
"AT4G02640" "2.59028089109167" "54" "232" "678" "0.342182890855457" "1154000" "1153970" "1154023"
"AT4G02660" "1" "19" "20" "182" "0.10989010989011" "1160735" "1160726" "1160744"
"AT4G02680" "1.4586634634154" "62" "64" "347" "0.184438040345821" "1184892" "1184860" "1184921"
"AT4G02710" "2.2466250547861" "3" "12" "464" "0.0258620689655172" "1196436" "1196435" "1196437"
"AT4G02715" "1.67495518587634" "40" "117" "228" "0.513157894736842" "1203330" "1203308" "1203347"
"AT4G02720" "2.78048163453866" "47" "19" "274" "0.0693430656934307" "1205394" "1205382" "1205428"
"AT4G02725" "1.89909080993036" "62" "113" "248" "0.455645161290323" "1206039" "1206009" "1206070"
"AT4G02730" "1.00013206368257" "106" "26" "74" "0.351351351351351" "1209157" "1209105" "1209210"
"AT4G02740" "4.75669698596643" "109" "688" "1294" "0.531684698608965" "1220852" "1220820" "1220928"
"AT4G02760" "2.45210561272959" "5" "118" "668" "0.176646706586826" "1225138" "1225136" "1225140"
"AT4G02770" "7.07776129053235" "93" "855" "1729" "0.494505494505495" "1229916" "1229856" "1229948"
"AT4G02790" "1.09697975461731" "6" "55" "274" "0.200729927007299" "1247414" "1247412" "1247417"
"AT4G02820" "1.36504725902336" "4" "17" "82" "0.207317073170732" "1258792" "1258791" "1258794"
"AT4G02830" "2.01003530505847" "7" "247" "842" "0.293349168646081" "1262679" "1262677" "1262683"
"AT4G02840" "1.69315504733255" "57" "550" "959" "0.573514077163712" "1264656" "1264630" "1264686"
"AT4G02850" "3.88095238030193" "4" "17" "58" "0.293103448275862" "1267925" "1267923" "1267926"
"AT4G02860" "5.12459930341907" "67" "258" "474" "0.544303797468354" "1270478" "1270461" "1270527"
"AT4G02880" "1.37626127350392" "52" "55" "756" "0.0727513227513227" "1275947" "1275920" "1275971"
"AT4G02890" "12.3146870204961" "10" "611" "1482" "0.412280701754386" "1280029" "1280023" "1280032"
"AT4G02920" "1.58244504006998" "65" "163" "649" "0.25115562403698" "1292714" "1292680" "1292744"
"AT4G02930" "5.89908225320347" "167" "279" "1620" "0.172222222222222" "1296596" "1296562" "1296728"
"AT4G02940" "6.96476169947326" "32" "1933" "4738" "0.407978049810046" "1306535" "1306523" "1306554"
"AT4G02980" "1.22532512428963" "9" "130" "452" "0.287610619469027" "1321475" "1321472" "1321480"
"AT4G02990" "1.38072259074599" "28" "93" "169" "0.550295857988166" "1321856" "1321844" "1321871"
"AT4G03000" "7.07394119378307" "38" "74" "467" "0.158458244111349" "1327130" "1327102" "1327139"
"AT4G03010" "2.16851289053151" "3" "14" "118" "0.11864406779661" "1330251" "1330250" "1330252"
"AT4G03020" "2.50438055885267" "149" "463" "1176" "0.393707482993197" "1335227" "1335170" "1335318"
"AT4G03030" "1.2644072472788" "9" "188" "697" "0.269727403156384" "1337365" "1337361" "1337369"
"AT4G03080" "2.20412000282185" "45" "94" "526" "0.178707224334601" "1365392" "1365366" "1365410"
"AT4G03090" "2.64699142911089" "7" "10" "88" "0.113636363636364" "1371205" "1371203" "1371209"
"AT4G03100" "2.32995218686302" "9" "37" "148" "0.25" "1374304" "1374299" "1374307"
"AT4G03110" "2.25470667427481" "70" "53" "406" "0.130541871921182" "1379433" "1379401" "1379470"
"AT4G03113" "6.3099999993667" "4" "21" "109" "0.192660550458716" "1384427" "1384427" "1384430"
"AT4G03115" "1.08333333317811" "2" "28" "105" "0.266666666666667" "1385501" "1385500" "1385501"
"AT4G03120" "3.71471586442502" "11" "100" "342" "0.292397660818713" "1385665" "1385660" "1385670"
"AT4G03140" "1.55366055573017" "210" "28" "54" "0.518518518518518" "1392139" "1392038" "1392247"
"AT4G03150" "3.96849691237349" "8" "31" "112" "0.276785714285714" "1394576" "1394573" "1394580"
"AT4G03180" "2.68228378949601" "34" "35" "240" "0.145833333333333" "1403356" "1403334" "1403367"
"AT4G03190" "2.78278086575484" "78" "633" "1436" "0.440807799442897" "1407120" "1407062" "1407139"
"AT4G03200" "2.60785630388097" "10" "60" "572" "0.104895104895105" "1408315" "1408310" "1408319"
"AT4G03205" "Completely_Peaked" "1" "10" "67" "0.149253731343284" "1413267" "1413267" "1413267"
"AT4G03210" "1.21455576566043" "6" "14" "112" "0.125" "1416558" "1416555" "1416560"
"AT4G03230" "1.00156373512804" "37" "24" "52" "0.461538461538462" "1419752" "1419734" "1419770"
"AT4G03240" "1.78226484700665" "4" "50" "156" "0.320512820512821" "1424772" "1424770" "1424773"
"AT4G03250" "1.84033613382768" "2" "24" "108" "0.222222222222222" "1426452" "1426451" "1426452"
"AT4G03260" "2.8004687500072" "7" "121" "1395" "0.0867383512544803" "1428897" "1428894" "1428900"
"AT4G03280" "1.246296455247" "43" "76" "367" "0.20708446866485" "1440234" "1440211" "1440253"
"AT4G03320" "2.52610560825893" "22" "34" "456" "0.0745614035087719" "1465654" "1465641" "1465662"
"AT4G03330" "1.14877644662104" "49" "31" "250" "0.124" "1467205" "1467181" "1467229"
"AT4G03340" "2.69117087863131" "5" "58" "206" "0.281553398058252" "1469486" "1469484" "1469488"
"AT4G03390" "1.28882960476533" "76" "27" "615" "0.0439024390243902" "1492824" "1492793" "1492868"
"AT4G03400" "Completely_Peaked" "1" "17" "158" "0.107594936708861" "1501549" "1501549" "1501549"
"AT4G03410" "1.95938326356704" "5" "156" "642" "0.242990654205607" "1501965" "1501963" "1501967"
"AT4G03415" "6.04802364598755" "89" "265" "842" "0.314726840855107" "1505534" "1505520" "1505608"
"AT4G03420" "1.51797271049312" "6" "61" "535" "0.114018691588785" "1512106" "1512104" "1512109"
"AT4G03430" "18.2293486698768" "19" "574" "1598" "0.359198998748436" "1520542" "1520527" "1520545"
"AT4G03440" "1" "399" "16" "57" "0.280701754385965" "1524811" "1524612" "1525010"
"AT4G03445" "Completely_Peaked" "1" "29" "73" "0.397260273972603" "1529143" "1529143" "1529143"
"AT4G03480" "1.68473243655562" "47" "30" "194" "0.154639175257732" "1548363" "1548334" "1548380"
"AT4G03490" "1.3975088449316" "31" "29" "276" "0.105072463768116" "1553363" "1553350" "1553380"
"AT4G03500" "1.00001976529524" "230" "26" "54" "0.481481481481481" "1556334" "1556220" "1556449"
"AT4G03510" "2.24783587304311" "4" "33" "804" "0.041044776119403" "1558321" "1558320" "1558323"
"AT4G03520" "1.70858700741542" "110" "580" "1470" "0.394557823129252" "1564085" "1564030" "1564139"
"AT4G03540" "4.09395890875342" "10" "125" "372" "0.336021505376344" "1569942" "1569937" "1569946"
"AT4G03550" "1.45008882848714" "32" "56" "621" "0.0901771336553945" "1573396" "1573381" "1573412"
"AT4G03560" "1.94975628207039" "174" "728" "2360" "0.308474576271186" "1580191" "1580120" "1580293"
"AT4G03610" "2.88376326703906" "28" "137" "580" "0.236206896551724" "1604983" "1604973" "1605000"
"AT4G03635" "3.2551552900003" "7" "27" "135" "0.2" "1611919" "1611916" "1611922"
"AT4G03820" "2.74823490349189" "79" "268" "794" "0.337531486146096" "1774418" "1774390" "1774468"
"AT4G03935" "3.93080601510487" "51" "69" "210" "0.328571428571429" "1876521" "1876492" "1876542"
"AT4G03960" "2.77011261685204" "6" "105" "388" "0.270618556701031" "1887676" "1887674" "1887679"
"AT4G04020" "3.39069466882538" "12" "88" "200" "0.44" "1932149" "1932144" "1932155"
"AT4G04040" "2.4330504779698" "84" "33" "894" "0.0369127516778524" "1941399" "1941370" "1941453"
"AT4G04180" "3.22898739700459" "25" "35" "114" "0.307017543859649" "2020438" "2020426" "2020450"
"AT4G04190" "1.32463436121935" "67" "95" "350" "0.271428571428571" "2024539" "2024494" "2024560"
"AT4G04200" "2.21521821999372" "23" "241" "518" "0.465250965250965" "2027135" "2027130" "2027152"
"AT4G04210" "2.15319310985506" "12" "225" "640" "0.3515625" "2031783" "2031777" "2031788"
